t,f(t)
559,1.7810361988611726693756030898538424832067783279858E-19
560,1.8720690491933079568737136337666356899656112056413E-19
561,1.9674051299632805532441680976327937167457950837670E-19
562,2.0672308015417636553923820065223937666907713390287E-19
563,2.1717397266030478332824639792080614584195038136139E-19
564,2.2811331245843631761051789835907462257433221964237E-19
565,2.3956200338313304662970693471696804081698457074038E-19
566,2.5154175816224615011271461074090746247320931997349E-19
567,2.6407512622693297624635106989915152342395440934901E-19
568,2.7718552234927762762668045501046929449871856290209E-19
569,2.9089725612793015855715356394654176970959063043721E-19
570,3.0523556234256231517652141579769389393155470046672E-19
571,3.2022663219832480526371219786742739360905820847529E-19
572,3.3589764548188234018590709389330342042498701114934E-19
573,3.5227680365099812992520221175347447173129152726993E-19
574,3.6939336388003911463386160734021970445815223072900E-19
575,3.8727767408417696251473878227991941128921909115258E-19
576,4.0596120894546773237310248407788924948857342154432E-19
577,4.2547660696440506688868075641171568344706081574789E-19
578,4.4585770856095782503537145813776203359440008055758E-19
579,4.6713959524952315322234335529222991101064771997880E-19
580,4.8935862991265010729989875371810118981869213729488E-19
581,5.1255249819881704278260666478127386874883475553245E-19
582,5.3676025106997805826415747877124952888567213828285E-19
583,5.6202234852502977536100068670898096496856022970729E-19
584,5.8838070452578963450544169549100003019259852802724E-19
585,6.1587873315252064494477881981785705018243722570902E-19
586,6.4456139601648511337253871067535178094799994852911E-19
587,6.7447525095746125125180274460961531132118195522838E-19
588,7.0566850205461168716967047899684928771720755979138E-19
589,7.3819105097955174711725891582587732202541601331418E-19
590,7.7209454972092787060429220360475782068420377324520E-19
591,8.0743245471028266072799794390261979266849213399002E-19
592,8.4426008237945277701553442729167182467377793645848E-19
593,8.8263466618021912489951392367578505266144827729843E-19
594,9.2261541509740552748206345691873781116584059321451E-19
595,9.6426357368710223477583202386159102144971671006561E-19
596,1.0076424836721741824335194036825690249946229743750E-18
597,1.0528176471277008042207856969369882894812032810149E-18
598,1.0998567912894843768633526136618577395110776243635E-18
599,1.1488299350192572777092844533298851650708356826149E-18
600,1.1998094569607151087893334828990480300867103887715E-18
601,1.2528701654210023278327656233224085534922654759870E-18
602,1.3080893700127797687156130832412643050357019809322E-18
603,1.3655469550925091704152222341445400412409545088211E-18
604,1.4253254550310985031808126940681424989941630278206E-18
605,1.4875101313535634203048710628200428384791682328264E-18
606,1.5521890517848745092438910119979225194007979059564E-18
607,1.6194531712396771011982662380496983106526533684384E-18
608,1.6893964147940901566000166854021636965427728703552E-18
609,1.7621157626783131069361623069848155628898347185226E-18
610,1.8377113373292944313126175391470017370660923587365E-18
611,1.9162864925432431082038978210223768611541795804984E-18
612,1.9979479047682938367241984351466577187365235650761E-18
613,2.0828056665781689940168603580641572572821822676033E-18
614,2.1709733823682146112623326859135889622591719666311E-18
615,2.2625682663157241343838142235701817083668298710408E-18
616,2.3577112426470023095982693639766416057177126974987E-18
617,2.4565270482541621201267634183471407951203403355726E-18
618,2.5591443377051902190613626268337407210896530385686E-18
619,2.6656957906913606738331571196590023863983162320384E-18
620,2.7763182219566229780289908755082838188507661361314E-18
621,2.8911526937541381134171873560531118727610616582590E-18
622,3.0103446308756858747991404011490374242016865203930E-18
623,3.1340439383002176174369183793769135769684076161844E-18
624,3.2624051215083809649672626057329769605643761178221E-18
625,3.3955874095103967374864650555460478905795228365633E-18
626,3.5337548806352233364217875384516432527491886879809E-18
627,3.6770765911294999654128435406103873926517464836538E-18
628,3.8257267066153172842269271867677996192489775082652E-18
629,3.9798846364564222942593609112566336311497424973775E-18
630,4.1397351710830233469959136316829037416551173965556E-18
631,4.3054686223259210575717443272388584942468990640570E-18
632,4.4772809668112514999647035587592746662520034250949E-18
633,4.6553739924676892632289528094861220338674710711699E-18
634,4.8399554481985196634532703207468624163623394344001E-18
635,5.0312391967715515369122454010091663197976275453091E-18
636,5.2294453709804044884357422274480478132767222540791E-18
637,5.4348005331312671368167076149325862261887562078907E-18
638,5.6475378379097856867937831318112606856638016203325E-18
639,5.8678971986833049647114923364787989968860273347998E-18
640,6.0961254572942467815736122935561112384813842752611E-18
641,6.3324765574009730313542600892367953674620905070788E-18
642,6.5772117214230431919235695891192930170671348294983E-18
643,6.8305996311483377679308010167502477185845342554962E-18
644,7.0929166120600805959856837897908142841956069737182E-18
645,7.3644468214423537184008069114989865588782575060229E-18
646,7.6454824403232586179354460321274181904681545419011E-18
647,7.9363238693154368871912396916614257173931657532628E-18
648,8.2372799284142217768010038481037325301648584280795E-18
649,8.5486680608142494200699402627149816722207730252030E-18
650,8.8708145408059147615441048136236870327677944794052E-18
651,9.2040546858136122159157733305050303301150781306376E-18
652,9.5487330726382547441285497635645214003460470168998E-18
653,9.9052037579671172475206707289072369408431779605077E-18
654,1.0273830503214600839978692248178288493416519531728E-17
655,1.0654987003758063553660254428407450018078903013693E-17
656,1.1049057122633410256864787249403945283863965862797E-17
657,1.1456435128755679903779334729914155182804754496398E-17
658,1.1877525939730411585538707754967511859976518877441E-17
659,1.2312745369322112100519132949430534707802817271276E-17
660,1.2762520379646686799032900670384511779369266313603E-17
661,1.3227289338155232173432605772442319681537214301151E-17
662,1.3707502279477122948743436830095043428823844114226E-17
663,1.4203621172190858170876013950188387122877086889840E-17
664,1.4716120190591659878693087338097381843254749025537E-17
665,1.5245485991525344272108543049227837937787685828984E-17
666,1.5792217996358508740346943820308359146150865484078E-17
667,1.6356828678155598581837153146562220284625469774979E-17
668,1.6939843854133934619323690136814003243727052536733E-17
669,1.7541802983468297080069687951738894649249499810768E-17
670,1.8163259470517171960984857105528303923379780424058E-17
671,1.8804780973543273521731374755515515369726782795067E-17
672,1.9466949719001460435059958605054296613822563413094E-17
673,2.0150362821467663362684068221241625734763005604435E-17
674,2.0855632609282938206972931746321845212208806633451E-17
675,2.1583386955987251903906253021299692776632308501080E-17
676,2.2334269617618096261596271115142870334227162770999E-17
677,2.3108940575949509902023727458461839805546921694141E-17
678,2.3908076387747568722523912078190985977017156866215E-17
679,2.4732370540118881349388232024454118105402791303462E-17
680,2.5582533812029097700453717945348307164245411926284E-17
681,2.6459294642068905898849462038559064910921009631646E-17
682,2.7363399502545455278667512408688979441793818557404E-17
683,2.8295613279977600988165470073987901800314352378583E-17
684,2.9256719662073818620581342603863373339406357754010E-17
685,3.0247521531272085280619770873791482149996175299462E-17
686,3.1268841364921466420529434394823033993572053131531E-17
687,3.2321521642185585548342079040331697166123045661842E-17
688,3.3406425257748586417748528348493201022229600374468E-17
689,3.4524435942404624450292427603191461859179068222030E-17
690,3.5676458690612345812721530209912778878132286096421E-17
691,3.6863420195096228672734212955977840249169412328745E-17
692,3.8086269288577071582937398580471980444559607203911E-17
693,3.9345977392714318594214103566873861211144543632729E-17
694,4.0643538974343309475212729016503945528082422661685E-17
695,4.1979972009090936214373667470904625730610087208188E-17
696,4.3356318452453573705612637082105498417125819631669E-17
697,4.4773644718421533070071834555362463172218615108153E-17
698,4.6233042165734660346616840200731254411792738014544E-17
699,4.7735627591854071196209358923406541513830593722985E-17
700,4.9282543734735373713979001840665861836508490207193E-17
701,5.0874959782489086332674989043071273057573966522375E-17
702,5.2514071891014306038014513158325870627427960255720E-17
703,5.4201103709692023606984046339312054914468202049707E-17
704,5.5937306915224817232052003263371740715434109960117E-17
705,5.7723961753709983616129422773347674814707036461548E-17
706,5.9562377591033486324558782672333013644346697720981E-17
707,6.1453893471672414772004951686534079678121787912229E-17
708,6.3399878685993953615468286572154498901999296859728E-17
709,6.5401733346139161432376082681974840667860565263846E-17
710,6.7460888970580149298529106504340898561312915191128E-17
711,6.9578809077439534159354248326717761695785180119092E-17
712,7.1756989786661318625306216335984141246018967850401E-17
713,7.3996960431122617935347376877278863326706420235153E-17
714,7.6300284176775916239323282648946660647360996778559E-17
715,7.8668558651911787969999237497239224101014784410539E-17
716,8.1103416585632265828954286789398702956628668937664E-17
717,8.3606526455625274719051136791842005907118399118908E-17
718,8.6179593145330780742622384343716621514274721939159E-17
719,8.8824358610589526072861127380348281072901111503463E-17
720,9.1542602555865434021437080018867393232881122376435E-17
721,9.4336143120132973894586568637041955890502146573676E-17
722,9.7206837572520972180619765364559230329599678743214E-17
723,1.0015658301780454517300447896980329091519333321756E-16
724,1.0318731711183700823527041705896587716034046369705E-16
725,1.0630101878701378848858738011175470111377158942041E-16
726,1.0949970898786053068298425107091040053478526109398E-16
727,1.1278545141683774033310791477654023685937778770379E-16
728,1.1616035329045445379483663986896636836956510053659E-16
729,1.1962656610578356176698725035583255931285610503408E-16
730,1.2318628641747154066119025431752180633711994000684E-16
731,1.2684175662533546533253899960143697937722133418269E-16
732,1.3059526577264028674503287197590611721534002886407E-16
733,1.3444915035514945920172469467545796412761614202255E-16
734,1.3840579514104209374386297630901371761069730443398E-16
735,1.4246763400178989716163505354455109562883543345310E-16
736,1.4663715075408722970825250933955253037719854243611E-16
737,1.5091688001292767901741064175901789868655081135610E-16
738,1.5530940805592060284139369178942623946158016966568E-16
739,1.5981737369894113900454970474731097035601774081802E-16
740,1.6444346918320721735726267519807502140013046967929E-16
741,1.6919044107387713547312914436743941599711602397970E-16
742,1.7406109117026127731251825847228516188783716079099E-16
743,1.7905827742774156203627476681646764290433107424836E-16
744,1.8418491489149220855273648517019987617519876855265E-16
745,1.8944397664209539017971746290030231201405739368260E-16
746,1.9483849475314533296241082642991635761934490092770E-16
747,2.0037156126093438067157137766333781743621653559402E-16
748,2.0604632914631450927865819359479656301083897466689E-16
749,2.1186601332882772373219768665976826919630610377892E-16
750,2.1783389167319871011035369336819874820269729281834E-16
